question_id,student_id,question,marking_scheme,image_paths,extracted_text,teacher_score
Q3_a,student_09,"Context: Usability evaluation examines if a system is effective, engaging, and efficient. Question: Briefly explain the importance of usability heuristics in user interface (UI) designing.",1. Provides a standard checklist for interface design. 2. Helps identify major usability problems early. 3. Ensures consistency and prevents common design errors.,images/Q3_a/student_09.jpeg,"(Q3)
a) Usability heuristics in User interface
it must be Convings to the users.
It means Same look in every
pages.
AS example we can see facebook all
pages with blue color themes. And also
it must include Only nessary Potare
must use always.
AS a example we never ad accound
disable future in front of the
interface.
And also Interface.",0
Q3_a,student_10,"Context: Usability evaluation examines if a system is effective, engaging, and efficient. Question: Briefly explain the importance of usability heuristics in user interface (UI) designing.",1. Provides a standard checklist for interface design. 2. Helps identify major usability problems early. 3. Ensures consistency and prevents common design errors.,images/Q3_a/student_10.jpeg,"(a) usabilito heuristics iso geneval principal to follow while
    @ desisn a interactive System. when using the heuristics
    we can easily identify and solve the problems in user
    interfaces.",5
Q3_a,student_11,"Context: Usability evaluation examines if a system is effective, engaging, and efficient. Question: Briefly explain the importance of usability heuristics in user interface (UI) designing.",1. Provides a standard checklist for interface design. 2. Helps identify major usability problems early. 3. Ensures consistency and prevents common design errors.,images/Q3_a/student_11.jpeg,"Q3) a) usability houristrcs helps to acheive desired goal
of user interface designing,",0
Q3_a,student_12,"Context: Usability evaluation examines if a system is effective, engaging, and efficient. Question: Briefly explain the importance of usability heuristics in user interface (UI) designing.",1. Provides a standard checklist for interface design. 2. Helps identify major usability problems early. 3. Ensures consistency and prevents common design errors.,images/Q3_a/student_12.jpeg,"23 / a the user Interface design when follow the
usability heuristics the issues and problems will
decrease. It will provide solutions for the
most of the UI design problems. It will help
to increase the usability of any system.
* provide good satisfaction for it's user.
* Increase the efficiency for expert users
* Reduce the Errors
* Good for novice users.",8
Q3_a,student_13,"Context: Usability evaluation examines if a system is effective, engaging, and efficient. Question: Briefly explain the importance of usability heuristics in user interface (UI) designing.",1. Provides a standard checklist for interface design. 2. Helps identify major usability problems early. 3. Ensures consistency and prevents common design errors.,images/Q3_a/student_13.jpeg,"Q3
a) & Usability heuristics & are helps to ide
representation of set of guideline that
help at to analyze and identify the usability
user problems in the particular design
and guide the way of resolving it.",8
Q3_a,student_14,"Context: Usability evaluation examines if a system is effective, engaging, and efficient. Question: Briefly explain the importance of usability heuristics in user interface (UI) designing.",1. Provides a standard checklist for interface design. 2. Helps identify major usability problems early. 3. Ensures consistency and prevents common design errors.,images/Q3_a/student_14.jpeg,"(a) Usability heuristics are set of
principles to identify problem and
solution of a system.",6
Q3_a,student_15,"Context: Usability evaluation examines if a system is effective, engaging, and efficient. Question: Briefly explain the importance of usability heuristics in user interface (UI) designing.",1. Provides a standard checklist for interface design. 2. Helps identify major usability problems early. 3. Ensures consistency and prevents common design errors.,images/Q3_a/student_15.jpeg,"Q 3) (a) usability heuristics is the used for
the simple and easy testing for
identifying the problems and solutions.",7
Q3_a,student_16,"Context: Usability evaluation examines if a system is effective, engaging, and efficient. Question: Briefly explain the importance of usability heuristics in user interface (UI) designing.",1. Provides a standard checklist for interface design. 2. Helps identify major usability problems early. 3. Ensures consistency and prevents common design errors.,images/Q3_a/student_16.jpeg,"(63)
a- usability is very important thing, when developing the
system. because system functionality need to use very
easy easily for user. usability heuristic is coming
under the usability to desing the user interface. there
are ten characters in user usability heuristics
and those are following in the desing process.",6
Q3_a,student_17,"Context: Usability evaluation examines if a system is effective, engaging, and efficient. Question: Briefly explain the importance of usability heuristics in user interface (UI) designing.",1. Provides a standard checklist for interface design. 2. Helps identify major usability problems early. 3. Ensures consistency and prevents common design errors.,images/Q3_a/student_17.jpeg,"(B)
a) Because usability heuristics will provide sets of guide
lines and set of principals so that we can obtain
a simple and a system where we can easily test
the usability",8
Q3_a,student_18,"Context: Usability evaluation examines if a system is effective, engaging, and efficient. Question: Briefly explain the importance of usability heuristics in user interface (UI) designing.",1. Provides a standard checklist for interface design. 2. Helps identify major usability problems early. 3. Ensures consistency and prevents common design errors.,images/Q3_a/student_18.jpeg,"Q₂
(a) usability heuristics
(a) ensure the usability ~~Providing~~ Provide
the simple ~~and GPC Test~~ Quick testing
that Identifying the problem and posible solution.
(a) Some characteristics of user Interace
(a) Improve the ~~better~~ usability heuristic for
existing Systems.",8
Q3_a,student_19,"Context: Usability evaluation examines if a system is effective, engaging, and efficient. Question: Briefly explain the importance of usability heuristics in user interface (UI) designing.",1. Provides a standard checklist for interface design. 2. Helps identify major usability problems early. 3. Ensures consistency and prevents common design errors.,images/Q3_a/student_19.jpeg,"(3) a) Usability heuristics are common methods which should
should be followed when designing.
By following usability heuristics user interfaces
can be designed with much effectiveness. and
easyness to find errors and correct them.
Simply by following usability heuristics we can
create a better UI.",8
Q3_b,student_01,"Context: Usability evaluation examines if a system is effective, engaging, and efficient. Question: What is the main difference between usability testing and heuristic evaluation?",1. Usability Testing involves real users performing tasks. 2. Heuristic Evaluation involves expert evaluators inspecting the UI. 3. Testing is empirical (data-driven) while Heuristic is analytical (rule-based).,images/Q3_b/student_01.jpeg,"b) Usability testing we can approch to a give after
users to test some application. we can
arrange various type of user groups like-
novice, expert and test that application
individually. In the heuristic evaluation we can
change follow these steps and design user
friendly interface.",8
Q3_b,student_02,"Context: Usability evaluation examines if a system is effective, engaging, and efficient. Question: What is the main difference between usability testing and heuristic evaluation?",1. Usability Testing involves real users performing tasks. 2. Heuristic Evaluation involves expert evaluators inspecting the UI. 3. Testing is empirical (data-driven) while Heuristic is analytical (rule-based).,images/Q3_b/student_02.jpeg,"(b) usability testing
Usability testing is to reavel areas of confusion
and uncover opportunities for all the user experience.
Usability testing using for,
[[Diagram: Bullet point marker]] Identifying problem.
[[Diagram: Bullet point marker]] Uncover oppotunities.
[[Diagram: Bullet point marker]] Learning about the target user.

heuristic evaluation.
heuristic evaluation for is system of permance
correct or list.",10
Q3_b,student_03,"Context: Usability evaluation examines if a system is effective, engaging, and efficient. Question: What is the main difference between usability testing and heuristic evaluation?",1. Usability Testing involves real users performing tasks. 2. Heuristic Evaluation involves expert evaluators inspecting the UI. 3. Testing is empirical (data-driven) while Heuristic is analytical (rule-based).,images/Q3_b/student_03.jpeg,"(b) usability testing is a method used to evaluate how
easy a website is to use, we are usability testing
use for,
* identity problems in the design
* uncovering opertunities to improve
* learning about field user behaviour and characteristics
But, heuristic evaluation used for the evaluate
the system testing.",5
Q3_b,student_04,"Context: Usability evaluation examines if a system is effective, engaging, and efficient. Question: What is the main difference between usability testing and heuristic evaluation?",1. Usability Testing involves real users performing tasks. 2. Heuristic Evaluation involves expert evaluators inspecting the UI. 3. Testing is empirical (data-driven) while Heuristic is analytical (rule-based).,images/Q3_b/student_04.jpeg,"b) usobillity testing → use to uncover the problem and opportunities in the design.
the goal of the usobillity testing is to identify the
confussion area and uncovering the opportunites to
Improve the user experience.

heuristic evaluation → used to assess the usability.
it is used to identify the problems and the
Possible solution, It is recover from the error.",10
Q3_b,student_05,"Context: Usability evaluation examines if a system is effective, engaging, and efficient. Question: What is the main difference between usability testing and heuristic evaluation?",1. Usability Testing involves real users performing tasks. 2. Heuristic Evaluation involves expert evaluators inspecting the UI. 3. Testing is empirical (data-driven) while Heuristic is analytical (rule-based).,images/Q3_b/student_05.jpeg,"[[Table: Two columns comparing ""usability testing"" and ""Heuristic Evaluation""]]
| (b) usability testing | Heuristic Evaluation. |
|---|---|
| usability tests are done using actual (real) users of the product or service that is being going to test. | Heuristic evaluation is done by using domain experts. |",12
Q3_b,student_06,"Context: Usability evaluation examines if a system is effective, engaging, and efficient. Question: What is the main difference between usability testing and heuristic evaluation?",1. Usability Testing involves real users performing tasks. 2. Heuristic Evaluation involves expert evaluators inspecting the UI. 3. Testing is empirical (data-driven) while Heuristic is analytical (rule-based).,images/Q3_b/student_06.jpeg,"5) in usability testing we test the user how he
interact with our application how is easy and in
which part he is think a lot or facing difficulties.
but in the heuristic evaluation we check the system
with all scenarios is it good for user in any situation",8
Q3_b,student_07,"Context: Usability evaluation examines if a system is effective, engaging, and efficient. Question: What is the main difference between usability testing and heuristic evaluation?",1. Usability Testing involves real users performing tasks. 2. Heuristic Evaluation involves expert evaluators inspecting the UI. 3. Testing is empirical (data-driven) while Heuristic is analytical (rule-based).,images/Q3_b/student_07.jpeg,"b) usability testing and heuristic evaluation
have main defferent is that usability
Testing will resu change according
to testing goals. & but
in hearistic evaluation not a change
that kind of way. So usability
testing is mainly target on
doing identify the system problems
and houristic evaluation mainly
Target is improve the system performancy",0
Q3_b,student_08,"Context: Usability evaluation examines if a system is effective, engaging, and efficient. Question: What is the main difference between usability testing and heuristic evaluation?",1. Usability Testing involves real users performing tasks. 2. Heuristic Evaluation involves expert evaluators inspecting the UI. 3. Testing is empirical (data-driven) while Heuristic is analytical (rule-based).,images/Q3_b/student_08.jpeg,"(B) Usability Testing we test how user interact withe
System and how easy to do the task. but in
heuristmics we focusing on the general
Principals that design need to Follows for exampl2
layouts and icons. like that",7
Q3_b,student_09,"Context: Usability evaluation examines if a system is effective, engaging, and efficient. Question: What is the main difference between usability testing and heuristic evaluation?",1. Usability Testing involves real users performing tasks. 2. Heuristic Evaluation involves expert evaluators inspecting the UI. 3. Testing is empirical (data-driven) while Heuristic is analytical (rule-based).,images/Q3_b/student_09.jpeg,"b) usability testing mainly focuses on uses but.
heuristic evaluation mar focuses on system design.",5
Q3_b,student_10,"Context: Usability evaluation examines if a system is effective, engaging, and efficient. Question: What is the main difference between usability testing and heuristic evaluation?",1. Usability Testing involves real users performing tasks. 2. Heuristic Evaluation involves expert evaluators inspecting the UI. 3. Testing is empirical (data-driven) while Heuristic is analytical (rule-based).,images/Q3_b/student_10.jpeg,"b/ Usability Testing Heuristic Evaluation
- The moderator, participants (users) will be there.
- only designers & Experts will participate
- Identify the problems or issues
- It will provide solutions before identify problems.
- Take much time
- Take less time
- Difficult to follow
- Easy to follow",14
Q3_b,student_11,"Context: Usability evaluation examines if a system is effective, engaging, and efficient. Question: What is the main difference between usability testing and heuristic evaluation?",1. Usability Testing involves real users performing tasks. 2. Heuristic Evaluation involves expert evaluators inspecting the UI. 3. Testing is empirical (data-driven) while Heuristic is analytical (rule-based).,images/Q3_b/student_11.jpeg,"b) Usability testing performs with representative
users in order to identify the where
users face difficulties with the design and
where them get succeeded and based
on that improvements are & tea doing.
Usability heuristics are generalized guideline
that helps to identify and minimalist the
existing issues without having representative
users.",12
Q3_b,student_12,"Context: Usability evaluation examines if a system is effective, engaging, and efficient. Question: What is the main difference between usability testing and heuristic evaluation?",1. Usability Testing involves real users performing tasks. 2. Heuristic Evaluation involves expert evaluators inspecting the UI. 3. Testing is empirical (data-driven) while Heuristic is analytical (rule-based).,images/Q3_b/student_12.jpeg,"(b) usability testing is used for the
identify the areas of confusion and
uncover responsibilities to improve the
user experience.

heuristic evaluation identify what are
the approaches what we need to improve
the user performance.",6
Q3_b,student_13,"Context: Usability evaluation examines if a system is effective, engaging, and efficient. Question: What is the main difference between usability testing and heuristic evaluation?",1. Usability Testing involves real users performing tasks. 2. Heuristic Evaluation involves expert evaluators inspecting the UI. 3. Testing is empirical (data-driven) while Heuristic is analytical (rule-based).,images/Q3_b/student_13.jpeg,"b. What usability testing

usability testing is testing process and It is doing
user testing is the mainly use testing method. It is
doing for identify the problem in product, uncover the
opportunite to improve and learn about the user
behaviors.

heuristic evaluation

Heuristic evaluation is a evaluation method that
used to identify the problem and possible solution
of user Interface.",5
Q3_b,student_14,"Context: Usability evaluation examines if a system is effective, engaging, and efficient. Question: What is the main difference between usability testing and heuristic evaluation?",1. Usability Testing involves real users performing tasks. 2. Heuristic Evaluation involves expert evaluators inspecting the UI. 3. Testing is empirical (data-driven) while Heuristic is analytical (rule-based).,images/Q3_b/student_14.jpeg,"b) Usability testing will identify problems with the
existing system and usability heuristics will help
to create a usability rich system. Heuristic provide
get of guidelines and principles create the system.
where usability testing does the usability testing
on the system",10
Q3_b,student_15,"Context: Usability evaluation examines if a system is effective, engaging, and efficient. Question: What is the main difference between usability testing and heuristic evaluation?",1. Usability Testing involves real users performing tasks. 2. Heuristic Evaluation involves expert evaluators inspecting the UI. 3. Testing is empirical (data-driven) while Heuristic is analytical (rule-based).,images/Q3_b/student_15.jpeg,"(b) usability Testing
(7) area of confuse and uncovered oPPortunities
to Improve the user exPerince.
[[Diagram: Three arrows stemming from the line ""to Improve the user experience."".
The left arrow points to:
- Identify the Problem
- product or service
The middle arrow points to:
- Oncorer
- oPPortunite,
The right arrow points to:
- Jean about tragef
- user.]]
= heuristic evaluation",7
Q3_b,student_16,"Context: Usability evaluation examines if a system is effective, engaging, and efficient. Question: What is the main difference between usability testing and heuristic evaluation?",1. Usability Testing involves real users performing tasks. 2. Heuristic Evaluation involves expert evaluators inspecting the UI. 3. Testing is empirical (data-driven) while Heuristic is analytical (rule-based).,images/Q3_b/student_16.jpeg,"b) Usability testing is done with pati users
participation. Facilitator give some taske for
the user to do from the UI.
But the heuristics evaluation does not include
user. It is done by the developing team.",12
Q3_c,student_01,Context: Usability evaluation... [Error Prevention]. Question: Error prevention is one of the usability heuristics. i. State the two (02) types of errors. ii. Explain how to handle the above errors by providing suitable examples.,"1. Type 1: Slips (unconscious errors like typos). 2. Type 2: Mistakes (conscious errors due to wrong mental model). 3. Handling Slips: Use constraints (e.g., date pickers). 4. Handling Mistakes: Provide confirmation dialogs and undo options.",images/Q3_c/student_01_p1.jpeg | images/Q3_c/student_01_p2.jpeg,"c)
i) Slips.
Mistakes
ii) when handaling Slips type of erros, we can
add massege to the user with state that
erros in attraction way.
ex:- when user enters wrong we can add required
options to mainly focus details on the
filling form.
[[Diagram: Form sketch with labeled input fields]]
Name: *
Age: *
Tel:
Address:
* This field is required.

Some times user send emails without attaching required document. we can add redirect massege to the user at that time:
[[Diagram: User interface dialog box sketch]]
[[Info icon]] Your mail dose not contain required document still need to send
[[Button]] cancel [[Button]] yes

Mistakes:
we can add limitation option to before breakdown the operation. In sms, we can use only about 120 charactritics. If user add more than that then we can add optiond to se disply ""use Only 120 charactor chavaecters"" or we can add option to divide that one sms to two smss.

[[Diagram: Two rectangular sketches depicting SMS handling]]
[[Sketch 1: Vertical box with text field]]
""120 characters only""
[[Text field with placeholder dashes]]
[[X icon]] A b c 1 2 3 . . . . . [[Checkmark icon]]

[[Sketch 2: Vertical box showing two message segments]]
[[Segment 1: Text field with placeholder dashes]]
[[Segment 2: Text field with placeholder dashes]]
[[Curly brace on right connecting the two segments]] divided into two message",18
Q3_c,student_02,Context: Usability evaluation... [Error Prevention]. Question: Error prevention is one of the usability heuristics. i. State the two (02) types of errors. ii. Explain how to handle the above errors by providing suitable examples.,"1. Type 1: Slips (unconscious errors like typos). 2. Type 2: Mistakes (conscious errors due to wrong mental model). 3. Handling Slips: Use constraints (e.g., date pickers). 4. Handling Mistakes: Provide confirmation dialogs and undo options.",images/Q3_c/student_02.jpeg,"(2). (i)
(ii), [[Diagram: A circle drawn around an asterisk]] we are using for usability testing
[[Diagram: A circle drawn around an asterisk]]",0
Q3_c,student_03,Context: Usability evaluation... [Error Prevention]. Question: Error prevention is one of the usability heuristics. i. State the two (02) types of errors. ii. Explain how to handle the above errors by providing suitable examples.,"1. Type 1: Slips (unconscious errors like typos). 2. Type 2: Mistakes (conscious errors due to wrong mental model). 3. Handling Slips: Use constraints (e.g., date pickers). 4. Handling Mistakes: Provide confirmation dialogs and undo options.",images/Q3_c/student_03.jpeg,"(e)
(i) slips
Mistakes
(ii) According to the mistakes error we can use spell
Checker like application for the grammer mistakes.",10
Q3_c,student_04,Context: Usability evaluation... [Error Prevention]. Question: Error prevention is one of the usability heuristics. i. State the two (02) types of errors. ii. Explain how to handle the above errors by providing suitable examples.,"1. Type 1: Slips (unconscious errors like typos). 2. Type 2: Mistakes (conscious errors due to wrong mental model). 3. Handling Slips: Use constraints (e.g., date pickers). 4. Handling Mistakes: Provide confirmation dialogs and undo options.",images/Q3_c/student_04.jpeg,"c) i) slip
Mistakes
ii) • Slip is s.c unconscious error and inattention
Example:- System expect words as
input. but enter the numbers.
prevention:- • provide user to type a Enter
this type of Data as
an information.
• Give option to choose.
• Give dialogue box to
introduced instruction.
• Mistake is conscious error.
Example:- mismatch the system and
user mental method.
prevention:- Communicate user to
give all requirement to
achieve goal.",24
Q3_c,student_05,Context: Usability evaluation... [Error Prevention]. Question: Error prevention is one of the usability heuristics. i. State the two (02) types of errors. ii. Explain how to handle the above errors by providing suitable examples.,"1. Type 1: Slips (unconscious errors like typos). 2. Type 2: Mistakes (conscious errors due to wrong mental model). 3. Handling Slips: Use constraints (e.g., date pickers). 4. Handling Mistakes: Provide confirmation dialogs and undo options.",images/Q3_c/student_05.jpeg,"C) i) • Slips - unconscious error caused by inattention. (The othenerd is
                                                well known system)
• Mistakes - conscious error based on mit-mismatch between
the user's mental model and 'actual design.'
ii) Slips.
Use the strategy to prevent user For experiencing slip is
to minimize the chance to occurring it by guilding user to go through
the safe area.
i) Provide the common option for users' to 'make selection easy For users
ii) give the confirmation dialogue before 'destructing action.
:Mistake
This error don't often come with easy fix.,",16
Q3_c,student_06,Context: Usability evaluation... [Error Prevention]. Question: Error prevention is one of the usability heuristics. i. State the two (02) types of errors. ii. Explain how to handle the above errors by providing suitable examples.,"1. Type 1: Slips (unconscious errors like typos). 2. Type 2: Mistakes (conscious errors due to wrong mental model). 3. Handling Slips: Use constraints (e.g., date pickers). 4. Handling Mistakes: Provide confirmation dialogs and undo options.",images/Q3_c/student_06.jpeg,"(c) (i) Slips
mistakes

(ii) Slips are unconscious errors.
slips can overcome using natural conventions.
eg, errors are showing using red bold text
avoid technical jargons in error messages
and provide understandable error message.
Provide quick recover links options with error
messages if you can.

mistakes are concious errors. mistakes
Can be overcome by by including confirming
dialog boxes before commit an action. Then to a
destructive task.
eg:- Before deleting something (eg:- A repository)
prompt to a dialog box,
[[Diagram: User Interface sketch of a dialog box with a close 'X' icon in the top right. Text inside the box reads: ""Are you sure? want to"", ""You want to delete"", ""this"". Below the text, there are two buttons: ""delete"" and ""cancell""]]",24
Q3_c,student_07,Context: Usability evaluation... [Error Prevention]. Question: Error prevention is one of the usability heuristics. i. State the two (02) types of errors. ii. Explain how to handle the above errors by providing suitable examples.,"1. Type 1: Slips (unconscious errors like typos). 2. Type 2: Mistakes (conscious errors due to wrong mental model). 3. Handling Slips: Use constraints (e.g., date pickers). 4. Handling Mistakes: Provide confirmation dialogs and undo options.",images/Q3_c/student_07.jpeg,"E.
1. Slice, mistake
2. Slice
when user rotata try to delete something we should
ask a confirmation before deleted after the confirmation
show we sto System Should decide it should be
deleted or not according to the confirmation
response
mistake,
for example if inside a input tag the user
could type only 15 characters breaf before he typed
we show informed only 15 characters you an typed
here.",12
Q3_c,student_08,Context: Usability evaluation... [Error Prevention]. Question: Error prevention is one of the usability heuristics. i. State the two (02) types of errors. ii. Explain how to handle the above errors by providing suitable examples.,"1. Type 1: Slips (unconscious errors like typos). 2. Type 2: Mistakes (conscious errors due to wrong mental model). 3. Handling Slips: Use constraints (e.g., date pickers). 4. Handling Mistakes: Provide confirmation dialogs and undo options.",images/Q3_c/student_08.jpeg,"i) Slips- The errors that doing which
well knowing and users mistakes.
That kind of errors can't
fix in application Side but
Can prevent befor doing them.

Mistakes - This kind of issues happend because
uses got wrong image and wrong
ideas about the application. featurey
So user doing bad Wrong task,

ii) Slips we can privent by giving introductions
near the activity or restrict the wrong
activities and give clear error messges

ex:- Enter your name [[Diagram: Input field showing 4 boxes with numbers 0, 1, 2, 3 inside]]
Enter your name [[Diagram: Input field showing 3 empty boxes. An upward arrow points from below the boxes, with text ""Allow to add Only letters"" next to it.]]

Mistakes Can prevent by give good documentation
and guideline becafe the user use
the application Or while useing

ex [[Diagram: Table with two columns.
Column 1: Delete
  - You can't get
  - Account again
Column 2: Destivate
  - You can get
  - account afta
  - 30 days
A curved arrow points from the right side of the ""Destivate"" column to a label ""give guideline befor do the mistake"". A left arrow is below ""Account again"".]]",20
Q3_c,student_09,Context: Usability evaluation... [Error Prevention]. Question: Error prevention is one of the usability heuristics. i. State the two (02) types of errors. ii. Explain how to handle the above errors by providing suitable examples.,"1. Type 1: Slips (unconscious errors like typos). 2. Type 2: Mistakes (conscious errors due to wrong mental model). 3. Handling Slips: Use constraints (e.g., date pickers). 4. Handling Mistakes: Provide confirmation dialogs and undo options.",images/Q3_c/student_09.jpeg,"(c) slips
mistakes.

Slips :- when user know that but accidntly the forget
to do that. that time this Slips error occur.
for resolve that we provide a confirmation popup to
get a confirm from user. by that he knows his error
and fix.
Egl- when forget to attach the docs in mail
but we mention that the docs is attached in body then
popup show.

mistakes:- when user Input over the limit character
for a text box you can notice this kind of
mistake error.
to resolve that we can provide instant error
messge to user such as expecting this you provide
this
Ex:- when otp submission expecting 4 Number
but provide 5 it will show the error.",20
Q3_c,student_10,Context: Usability evaluation... [Error Prevention]. Question: Error prevention is one of the usability heuristics. i. State the two (02) types of errors. ii. Explain how to handle the above errors by providing suitable examples.,"1. Type 1: Slips (unconscious errors like typos). 2. Type 2: Mistakes (conscious errors due to wrong mental model). 3. Handling Slips: Use constraints (e.g., date pickers). 4. Handling Mistakes: Provide confirmation dialogs and undo options.",images/Q3_c/student_10.jpeg,"c) (i) slips - unconscious errors by inattention.
Mistakes - conscious errors by user knowledge.
(ii) Slips - handle the system carefully we can reduce
this error.
Mistakes - handle this error by expert user.",16
Q3_c,student_11,Context: Usability evaluation... [Error Prevention]. Question: Error prevention is one of the usability heuristics. i. State the two (02) types of errors. ii. Explain how to handle the above errors by providing suitable examples.,"1. Type 1: Slips (unconscious errors like typos). 2. Type 2: Mistakes (conscious errors due to wrong mental model). 3. Handling Slips: Use constraints (e.g., date pickers). 4. Handling Mistakes: Provide confirmation dialogs and undo options.",images/Q3_c/student_11_p1.jpeg | images/Q3_c/student_11_p2.jpeg,"clil slip => the user unaffention create these error
mistake => the unco-sciousness create the error.

tile confirm It from It's users
=> It can pop up a dialog Box and the user
can confirm the action if It is not mistake or
user can cancel the particular mistake.
Example => Popup confirm user action [[Diagram: Pop-up window titled ""Did ya confirm?"" with an 'OK' button and an 'X' button.]]
• Emergency Exit
provide an option to Exit the particular
progress - They can click the cancel or close
button.
Example => click the close button to exit the
progress or back button to undo
* Validation
Provide the validation functionalities.
If the number is only needed the field can
reject the correctors that is not numbers.
Example => height field only accept numerical value.
* Provide number count
For the text field it can provide the
number of characters or number of words that is
acceptable. Ex name => will be less then 100 character",20
Q3_c,student_12,Context: Usability evaluation... [Error Prevention]. Question: Error prevention is one of the usability heuristics. i. State the two (02) types of errors. ii. Explain how to handle the above errors by providing suitable examples.,"1. Type 1: Slips (unconscious errors like typos). 2. Type 2: Mistakes (conscious errors due to wrong mental model). 3. Handling Slips: Use constraints (e.g., date pickers). 4. Handling Mistakes: Provide confirmation dialogs and undo options.",images/Q3_c/student_12_p1.jpeg | images/Q3_c/student_12_p2.jpeg,"c) i)
sleep
Mistakes

ii)
Slip
- imagine when you are writing an email
and you mentioned that in email body
that you have attached a file and
some how you forget to attach it
and you press send button. In that
kind of situation and the system can
show a popup message and remind the
user about attachment. and
Mistakes
- Imagine you are filling a form and
in telephone number field you eventually
type some bad characters. To avoid such
a mistake we can design it that allows
only numbers.",18
Q3_c,student_13,Context: Usability evaluation... [Error Prevention]. Question: Error prevention is one of the usability heuristics. i. State the two (02) types of errors. ii. Explain how to handle the above errors by providing suitable examples.,"1. Type 1: Slips (unconscious errors like typos). 2. Type 2: Mistakes (conscious errors due to wrong mental model). 3. Handling Slips: Use constraints (e.g., date pickers). 4. Handling Mistakes: Provide confirmation dialogs and undo options.",images/Q3_c/student_13.jpeg,"(c)
(i) Slips:- unconcious error thab occut
as inattention
Mistakes:- Conscious error thab occur
ac user actions.

(ii) For the handle the slips error we
can show some alert wibth
suitable information

[[Diagram: User interface sketch of a dialog box.
- Main text area: ""You doesn't have attache
subject. send anyway?""
- Two buttons at the bottom: ""Don't send"", ""send""
]]

We can see like this
message when send a mail
without subject.

For the handle the mistake we
can use the another message
to user inform what going to next?

[[Diagram: User interface sketch of a dialog box.
- Main text area: ""Are you sure to
exist?""
- Two buttons at the bottom: ""No"", ""Yes""
]]

We all have like this experience
When we continously back button
in some mobile app",22
Q3_c,student_14,Context: Usability evaluation... [Error Prevention]. Question: Error prevention is one of the usability heuristics. i. State the two (02) types of errors. ii. Explain how to handle the above errors by providing suitable examples.,"1. Type 1: Slips (unconscious errors like typos). 2. Type 2: Mistakes (conscious errors due to wrong mental model). 3. Handling Slips: Use constraints (e.g., date pickers). 4. Handling Mistakes: Provide confirmation dialogs and undo options.",images/Q3_c/student_14_p1.jpeg | images/Q3_c/student_14_p2.jpeg,"(C) @ mistakes
Slips
(ii) mistakes
It's used for doing when the user
do unwanted thing in the system
Ex: increase the limit of input characters
remove some important details.
So need to set alert message before the
removing details.
slips
Do some u
Add inpud some unwanted characters
in the some specific input fields,
shouldn't allow to input these characters
here.",12
Q3_c,student_15,Context: Usability evaluation... [Error Prevention]. Question: Error prevention is one of the usability heuristics. i. State the two (02) types of errors. ii. Explain how to handle the above errors by providing suitable examples.,"1. Type 1: Slips (unconscious errors like typos). 2. Type 2: Mistakes (conscious errors due to wrong mental model). 3. Handling Slips: Use constraints (e.g., date pickers). 4. Handling Mistakes: Provide confirmation dialogs and undo options.",images/Q3_c/student_15.jpeg,"slips error
slips error is unconscious error caused by inattention.
It is happening when user doing the task without good attention. To prevent this error, we can use conformation box.

eg: when user send email without body. Then show the conformation box with message to send anyway the email.

[[Diagram: User Interface sketch of a dialog box.
Top section: ""no attach body. Send anyway""
Bottom section, two buttons:
- Button 1: ""Cancel""
- Button 2: ""OK""]]

mistake
mistake is conscious error. It happen, when different the system expectation and mental expectation.

eg: when user click the back button number of time, system show the message for @uite the app.
+ when user type the message with more than 100 characters, system show the message as need to your character is more.",22
Q3_c,student_16,Context: Usability evaluation... [Error Prevention]. Question: Error prevention is one of the usability heuristics. i. State the two (02) types of errors. ii. Explain how to handle the above errors by providing suitable examples.,"1. Type 1: Slips (unconscious errors like typos). 2. Type 2: Mistakes (conscious errors due to wrong mental model). 3. Handling Slips: Use constraints (e.g., date pickers). 4. Handling Mistakes: Provide confirmation dialogs and undo options.",images/Q3_c/student_16.jpeg,"c)
ⅰ) Unintentional errors.
Errors on the decision making

ⅱ) Unintentional error - we might click delete button
accidentally. we can give pop up ask
verifying the decision.

Errors on decision making - When a person go with
a wrong path to see more details page
and ended up with another page. There should
be a way to correct his mistakes and
go back to previous stage or previous
page-",10
